,Link to PDF,Dates of Breach,Name of Entity,State Reported
545,https://www.doj.nh.gov/consumer/security-breaches/documents/coral-springs-20080925.pdf,"September 25, 2008","Coral Springs, FL, City of, ",New Hampshire
546,https://www.doj.nh.gov/consumer/security-breaches/documents/cor-clearing-20181211.pdf,"December 11, 2018","COR Clearing LLC, ",New Hampshire
547,https://www.doj.nh.gov/consumer/security-breaches/documents/cord-blood-registry-20110225.pdf,"February 25, 2011","Cord Blood Registry, ",New Hampshire
548,https://www.doj.nh.gov/consumer/security-breaches/documents/corelogic-credco-20130207.pdf,"February 07, 2013","CoreLogic Credco, ",New Hampshire
549,https://www.doj.nh.gov/consumer/security-breaches/documents/corelogic-saferent-20140604.pdf,"June 04, 2014","CoreLogic SafeRent, ",New Hampshire
550,https://www.doj.nh.gov/consumer/security-breaches/documents/corporate-employment-20180208.pdf,"February 08, 2018","Corporate Employment Resources, Inc., ",New Hampshire
551,https://www.doj.nh.gov/consumer/security-breaches/documents/corporation-service-20180611.pdf,"June 11, 2018","Corporation Service Company, ",New Hampshire
552,https://www.doj.nh.gov/consumer/security-breaches/documents/corporation-service-20180517.pdf,"May 17, 2018","Corporation Service Company, ",New Hampshire
553,https://www.doj.nh.gov/consumer/security-breaches/documents/cortland-partners-20180823.pdf,"August 23, 2018","Cortland Partners, ",New Hampshire
554,https://www.doj.nh.gov/consumer/security-breaches/documents/costco-photo-20150922.pdf,"September 22, 2015","Costco Photo Center, ",New Hampshire
555,https://www.doj.nh.gov/consumer/security-breaches/documents/coty-20180706.pdf,"July 06, 2018","Coty, Inc., ",New Hampshire
556,https://www.doj.nh.gov/consumer/security-breaches/documents/coworx-staffing-20150817.pdf,"August 17, 2015","CoWorx Staffing Services, ",New Hampshire
557,https://www.doj.nh.gov/consumer/security-breaches/documents/cp-franchising-20150225.pdf,"February 25, 2015","CP Franchising, LLC dba Cruise Planners, ",New Hampshire
558,https://www.doj.nh.gov/consumer/security-breaches/documents/cpt-group-20180621.pdf,"June 21, 2018","CPT Group, Inc., ",New Hampshire
559,https://www.doj.nh.gov/consumer/security-breaches/documents/cpt-group-20180427.pdf,"April 27, 2018","CPT Group, Inc., ",New Hampshire
560,https://www.doj.nh.gov/consumer/security-breaches/documents/crafts-americana-20130208.pdf,"February 08, 2013","Crafts Americana Group, ",New Hampshire
561,https://www.doj.nh.gov/consumer/security-breaches/documents/crane-20160608.pdf,"June 08, 2016","Crane Co., ",New Hampshire
562,https://www.doj.nh.gov/consumer/security-breaches/documents/creative-banner-20130813.pdf,"August 13, 2013","Creative Banner Assemblies, ",New Hampshire
563,https://www.doj.nh.gov/consumer/security-breaches/documents/crescent-healthcare-20130222.pdf,"February 22, 2013","Cresent Healthcare, Inc., ",New Hampshire
564,https://www.doj.nh.gov/consumer/security-breaches/documents/crescent-motgage-20170824.pdf,"August 24, 2017","Crescent Mortgage Company, ",New Hampshire
565,https://www.doj.nh.gov/consumer/security-breaches/documents/crimson-trace-20170601.pdf,"June 01, 2017","Crimson Trace Corporation, ",New Hampshire
566,https://www.doj.nh.gov/consumer/security-breaches/documents/cross-country-staffing-20080218.pdf,"February 18, 2008","Cross Country Staffing, ",New Hampshire
567,https://www.doj.nh.gov/consumer/security-breaches/documents/cross-road-health-20180330.pdf,"March 30, 2018","Cross Road Health Ministries, Inc., ",New Hampshire
568,https://www.doj.nh.gov/consumer/security-breaches/documents/crotched-mountain-20170307.pdf,"March 07, 2017","Crotched Mountain Foundation, Inc, ",New Hampshire
569,https://www.doj.nh.gov/consumer/security-breaches/documents/crothall-services-group-20140804.pdf,"August 04, 2014","Crothall Services Group, ",New Hampshire
570,https://www.doj.nh.gov/consumer/security-breaches/documents/crowne-plaza-columbus-20120518.pdf,"May 18, 2012","Crowne Plaza Columbus, Ohio, ",New Hampshire
571,https://www.doj.nh.gov/consumer/security-breaches/documents/cruzstar-20180306.pdf,"March 06, 2018","Cruzstar LLC., ",New Hampshire
572,https://www.doj.nh.gov/consumer/security-breaches/documents/crystal-20130911.pdf,"September 11, 2013","Crystal & Company, ",New Hampshire
573,https://www.doj.nh.gov/consumer/security-breaches/documents/cs-stars-20090602.pdf,"June 02, 2009","CS Stars, ",New Hampshire
574,https://www.doj.nh.gov/consumer/security-breaches/documents/csa-group-20080121.pdf,"January 21, 2008","CSA Group, ",New Hampshire
575,https://www.doj.nh.gov/consumer/security-breaches/documents/csx-transportation-20131003.pdf,"October 03, 2013","CSX Transportation, ",New Hampshire
576,https://www.doj.nh.gov/consumer/security-breaches/documents/curian-capital-20100129.pdf,"January 29, 2010","Curian Capital, LLC, ",New Hampshire
577,https://www.doj.nh.gov/consumer/security-breaches/documents/cushman-wakefield-20180705.pdf,"July 05, 2018","Cushman and Wakefield, ",New Hampshire
578,https://www.doj.nh.gov/consumer/security-breaches/documents/custom-personalization-20180409.pdf,"April 09, 2018","Custom Personalization Solutions, LLC, ",New Hampshire
579,https://www.doj.nh.gov/consumer/security-breaches/documents/cuttersports-20170501.pdf,"May 01, 2017","CuttersSorts, ",New Hampshire
580,https://www.doj.nh.gov/consumer/security-breaches/documents/cvs-pharmacy-20150910.pdf,"September 10, 2015","CVS Pharmacy Inc., ",New Hampshire
581,https://www.doj.nh.gov/consumer/security-breaches/documents/cyberswim-20141014.pdf,"October 14, 2014","Cyberswim, Inc., ",New Hampshire
582,https://www.doj.nh.gov/consumer/security-breaches/documents/daedalus-books-20100204.pdf,"February 04, 2010","Daedalus Books Inc., ",New Hampshire
583,https://www.doj.nh.gov/consumer/security-breaches/documents/dairy-queen-20141009.pdf,"October 09, 2014","Dairy Queen, Inc., ",New Hampshire
584,https://www.doj.nh.gov/consumer/security-breaches/documents/dallas-county-community-college-20180924.pdf,"September 24, 2018","Dallas County Community College District, ",New Hampshire
585,https://www.doj.nh.gov/consumer/security-breaches/documents/dallas-county-community-college-20180821.pdf,"August 21, 2018","Dallas County Community College District, ",New Hampshire
586,https://www.doj.nh.gov/consumer/security-breaches/documents/danner-20131219.pdf,"December 19, 2013","Danner, ",New Hampshire
587,https://www.doj.nh.gov/consumer/security-breaches/documents/darden-restaurants-20101026.pdf,"October 26, 2010","Darden Restaurants, ",New Hampshire
588,https://www.doj.nh.gov/consumer/security-breaches/documents/dartmouth-college-20120314.pdf,"March 14, 2012","Dartmouth College, ",New Hampshire
589,https://www.doj.nh.gov/consumer/security-breaches/documents/dartmouth-college-20101122.pdf,"November 22, 2010","Dartmouth College, ",New Hampshire
590,https://www.doj.nh.gov/consumer/security-breaches/documents/dartmouth-hitchcock-20150210.pdf,"Feburary 10, 2015","Dartmouth-Hitchcock, ",New Hampshire
591,https://www.doj.nh.gov/consumer/security-breaches/documents/dartmouth-hitchcock-20150128.pdf,"January 28, 2015","Dartmouth-Hitchcock, ",New Hampshire
592,https://www.doj.nh.gov/consumer/security-breaches/documents/dartmouth-hitchcock-20140120.pdf,"January 20, 2014","Dartmouth-Hitchcock, ",New Hampshire
593,https://www.doj.nh.gov/consumer/security-breaches/documents/data-facts-20190128.pdf,"January 28, 2019","Data Facts, Inc.,  ",New Hampshire
594,https://www.doj.nh.gov/consumer/security-breaches/documents/data-intensity-20181001.pdf,"October 01, 2018","Data Intensity, ",New Hampshire
595,https://www.doj.nh.gov/consumer/security-breaches/documents/database-designs-20120828.pdf,"August 28, 2012","Database Designs Associates, Inc., ",New Hampshire
596,https://www.doj.nh.gov/consumer/security-breaches/documents/datapak-services-20131106.pdf,"November 06, 2013","Datapak Services Corporation, ",New Hampshire
597,https://www.doj.nh.gov/consumer/security-breaches/documents/datapak-services-20131002.pdf,"October 02, 2013","Datapak Services Corporation, ",New Hampshire
598,https://www.doj.nh.gov/consumer/security-breaches/documents/dataxu-20160303.pdf,"March 03, 2016","DataXu, Inc., ",New Hampshire
599,https://www.doj.nh.gov/consumer/security-breaches/documents/davidson-hotel-resorts-20140714.pdf,"July 14, 2014","Davidson Hotel Company LLC dba Davidson Hotels & Resorts, ",New Hampshire
600,https://www.doj.nh.gov/consumer/security-breaches/documents/davis-companies-20150803.pdf,"August 03, 2015","Davis Companies, Inc., The, ",New Hampshire
601,https://www.doj.nh.gov/consumer/security-breaches/documents/davita-20090825.pdf,"August 25, 2009","Davita, ",New Hampshire
602,https://www.doj.nh.gov/consumer/security-breaches/documents/davita-20080303.pdf,"March 03, 2008","Davita, ",New Hampshire
603,https://www.doj.nh.gov/consumer/security-breaches/documents/dawson-20170303.pdf,"March 03, 2017","Dawson, ",New Hampshire
604,https://www.doj.nh.gov/consumer/security-breaches/documents/daymon-worldwide-20071005.pdf,"October 05, 2007","Daymon Worldwide Inc., ",New Hampshire
605,https://www.doj.nh.gov/consumer/security-breaches/documents/daytona-state-20170328.pdf,"March 28, 2017","Daytona State College, ",New Hampshire
606,https://www.doj.nh.gov/consumer/security-breaches/documents/dc-international-20181108.pdf,"November 08, 2018","DC International, ",New Hampshire
607,https://www.doj.nh.gov/consumer/security-breaches/documents/dead-river-company-20130410.pdf,"April 10, 2013","Dead River Company, ",New Hampshire
608,https://www.doj.nh.gov/consumer/security-breaches/documents/dead-river-company-20130322.pdf,,Dead River Company,New Hampshire
609,https://www.doj.nh.gov/consumer/security-breaches/documents/dealerbuilt-20170109.pdf,"January 09, 2017","DealerBuilt, ",New Hampshire
610,https://www.doj.nh.gov/consumer/security-breaches/documents/dealersocket-20160418.pdf,"April 18, 2016","DealerSocket, Inc., ",New Hampshire
611,https://www.doj.nh.gov/consumer/security-breaches/documents/decisiondesk-20131210.pdf,"December 10, 2013","DecisionDesk, Inc., ",New Hampshire
612,https://www.doj.nh.gov/consumer/security-breaches/documents/defenders-20190130.pdf,"January 30, 2019","Defenders, Inc,  ",New Hampshire
613,https://www.doj.nh.gov/consumer/security-breaches/documents/defense-contracts-fcu-20130916.pdf,"September 16, 2013","Defense Contracts South FCU, ",New Hampshire
614,https://www.doj.nh.gov/consumer/security-breaches/documents/delaware-river-bay-authority-20141030.pdf,"October 30, 2014","Delaware River & Bay Authority, ",New Hampshire
615,https://www.doj.nh.gov/consumer/security-breaches/documents/delek-20170726.pdf,"July 26, 2017","Delek US Holdings, Inc., ",New Hampshire
616,https://www.doj.nh.gov/consumer/security-breaches/documents/dell-20130320.pdf,"March 20, 2013","Dell Inc., ",New Hampshire
617,https://www.doj.nh.gov/consumer/security-breaches/documents/deli-management-20180523.pdf,"May 23, 2018","Deli Management, Inc. dba Jason's Deli, Inc., ",New Hampshire
618,https://www.doj.nh.gov/consumer/security-breaches/documents/deli-management-20180111.pdf,"January 11, 2018","Deli Management, Inc. dba Jason's Deli, Inc., ",New Hampshire
619,https://www.doj.nh.gov/consumer/security-breaches/documents/delicato-vineyards-20180817.pdf,"August 17, 2018","Delicato Vineyards, ",New Hampshire
620,https://www.doj.nh.gov/consumer/security-breaches/documents/deloitte-touche-20071205.pdf,"December 05, 2007","Deloitte and Touche, ",New Hampshire
621,https://www.doj.nh.gov/consumer/security-breaches/documents/delta-air-lines-20180411.pdf,"April 11, 2018","Delta Air Lines, Inc., ",New Hampshire
622,https://www.doj.nh.gov/consumer/security-breaches/documents/delta-career-20170414.pdf,"April 14, 2017","Delta Career Education Corporation, ",New Hampshire
623,https://www.doj.nh.gov/consumer/security-breaches/documents/delta-career-20161013.pdf,"October 13, 2016","Delta Career Education Corporation, ",New Hampshire
624,https://www.doj.nh.gov/consumer/security-breaches/documents/delta-dental-minnesota-20110516.pdf,"May 16, 2011","Delta Dental of Minnesota, ",New Hampshire
625,https://www.doj.nh.gov/consumer/security-breaches/documents/delta-global-20180718.pdf,"July 18, 2018","Delta Global Services, ",New Hampshire
626,https://www.doj.nh.gov/consumer/security-breaches/documents/deltek-20140410.pdf,"April 10, 2014","Deltek, ",New Hampshire
627,https://www.doj.nh.gov/consumer/security-breaches/documents/dennis-east-international-20140701.pdf,"July 01, 2014","Dennis East International, LLC, ",New Hampshire
628,https://www.doj.nh.gov/consumer/security-breaches/documents/dennis-group-20160812.pdf,"August 12, 2016","Dennis Group, Inc., The, ",New Hampshire
629,https://www.doj.nh.gov/consumer/security-breaches/documents/denter-center-ohio-20190102.pdf,"January 2, 2019","Dental Center of Northwest Ohio,   ",New Hampshire
630,https://www.doj.nh.gov/consumer/security-breaches/documents/dentemax-20090430.pdf,"April 30, 2009","DenteMax, ",New Hampshire
631,https://www.doj.nh.gov/consumer/security-breaches/documents/denver-art-20171003.pdf,"October 03, 2017","Denver Art Museum, ",New Hampshire
632,https://www.doj.nh.gov/consumer/security-breaches/documents/depository-trust-20120702.pdf,"July 02, 2012","Depository Trust & Clearing Corporation, The, ",New Hampshire
633,https://www.doj.nh.gov/consumer/security-breaches/documents/derry-londonderry-center-20120409.pdf,"April 09, 2012","Derry Medical Center & Londonderry Family Practice Center, ",New Hampshire
634,https://www.doj.nh.gov/consumer/security-breaches/documents/destination-hotels-resorts-20100806.pdf,"August 06, 2010","Destination Hotels & Resorts, ",New Hampshire
635,https://www.doj.nh.gov/consumer/security-breaches/documents/developers-diversified-20090227.pdf,"February 27, 2009","Developers Diversified Realty Corp, ",New Hampshire
636,https://www.doj.nh.gov/consumer/security-breaches/documents/dhi-mortgage-20120217.pdf,"February 17, 2012","DHI Mortgage Company, Ltd., ",New Hampshire
637,https://www.doj.nh.gov/consumer/security-breaches/documents/dialogic-20110804.pdf,"August 04, 2011","Dialogic Inc., ",New Hampshire
638,https://www.doj.nh.gov/consumer/security-breaches/documents/diamond-20170428.pdf,"April 28, 2017","Diamond Institute for Infertility and Menopause, ",New Hampshire
639,https://www.doj.nh.gov/consumer/security-breaches/documents/dicicco-20180621.pdf,"June 21, 2018","DiCicco, Gulman & Company LLC, ",New Hampshire
640,https://www.doj.nh.gov/consumer/security-breaches/documents/difilippo-20180202.pdf,"February 02, 2018","DiFilippo Corporate Finance Group, Inc., ",New Hampshire
641,https://www.doj.nh.gov/consumer/security-breaches/documents/digilant-20160606.pdf,"May 06, 2016","Digilant, ",New Hampshire
642,https://www.doj.nh.gov/consumer/security-breaches/documents/digiovine-20190123.pdf,"January 23, 2019","DiGiovine, Hnilo, Jordan + Johnson Ltd.,  ",New Hampshire
643,https://www.doj.nh.gov/consumer/security-breaches/documents/digipen-20180507.pdf,"May 07, 2018","DigiPen Institute of Technology, ",New Hampshire
644,https://www.doj.nh.gov/consumer/security-breaches/documents/digital-theatre-20151028.pdf,"October 28, 2015","Digital Theatre, LLC, ",New Hampshire
645,https://www.doj.nh.gov/consumer/security-breaches/documents/diman-regional-voctech-20150521.pdf,"May 21, 2015","Diman Regional Vocational Technical High School, ",New Hampshire
646,https://www.doj.nh.gov/consumer/security-breaches/documents/direct-distributors-20190221.pdf,"February 21, 2019","Direct Distributors, Inc., ",New Hampshire
